ORDER_ID,TRUCK_ID,LOCATION_ID,CUSTOMER_ID,DISCOUNT_ID,SHIFT_ID,SHIFT_START_TIME,SHIFT_END_TIME,ORDER_CHANNEL,ORDER_TS,SERVED_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX_AMOUNT,ORDER_DISCOUNT_AMOUNT,ORDER_TOTAL
425455413,438,7438,,,200493616,08:30:00.000,14:30:00.000,,2021-01-29T10:50:31.000Z,,USD,56.0000,,,56.0000
416414390,420,13517,,,200470135,15:30:00.000,22:30:00.000,,2022-09-04T18:29:19.000Z,,USD,22.0000,,,22.0000
426034604,447,9180,,,200494436,09:00:00.000,15:00:00.000,,2021-03-15T11:51:32.000Z,,USD,20.0000,,,20.0000
126649518,274,5394,,,291869,15:00:00.000,22:00:00.000,,2022-02-07T19:01:57.000Z,,USD,42.0000,,,42.0000
135772349,290,7877,,,304740,08:00:00.000,14:00:00.000,,2021-10-16T10:14:18.000Z,,USD,89.2500,,,89.2500
424866229,439,7398,,,200492776,08:30:00.000,14:30:00.000,,2020-12-08T09:37:54.000Z,,USD,62.0000,,,62.0000
424866629,439,7398,,,200492776,08:30:00.000,14:30:00.000,,2020-12-08T13:44:09.000Z,,USD,69.0000,,,69.0000
343606623,303,6959,,,200336163,15:00:00.000,22:00:00.000,,2019-08-17T21:26:54.000Z,,USD,9.0000,,,9.0000
416756881,406,13317,,,200470916,08:30:00.000,14:30:00.000,,2022-10-01T08:42:34.000Z,,USD,16.0000,,,16.0000
22064153,81,1201,,,76459,15:00:00.000,22:00:00.000,,2022-10-31T19:12:37.000Z,,USD,6.0000,,,6.0000
102722420,253,9680,,,259125,15:00:00.000,22:00:00.000,,2022-08-03T16:15:36.000Z,,USD,31.0000,,,31.0000
342707886,298,7890,,,200328634,08:30:00.000,14:30:00.000,,2022-10-02T10:24:15.000Z,,USD,15.0000,,,15.0000
425331533,445,8899,,,200493442,08:30:00.000,14:30:00.000,,2021-01-19T12:45:14.000Z,,USD,10.0000,,,10.0000
369874315,344,11568,25600,,200374602,08:30:00.000,14:30:00.000,,2021-09-03T09:59:29.000Z,,USD,56.0000,,,56.0000
369847566,335,11563,,,200374529,15:30:00.000,22:30:00.000,,2021-08-30T21:24:12.000Z,,USD,17.2500,,,17.2500
127164591,272,7743,,,292595,16:00:00.000,23:00:00.000,,2022-03-07T17:48:43.000Z,,USD,12.0000,,,12.0000
57255293,191,8254,,,181246,08:00:00.000,14:00:00.000,,2021-04-10T11:48:53.000Z,,USD,52.0000,,,52.0000
380296617,358,11231,,,200394598,08:30:00.000,14:30:00.000,,2022-02-01T11:12:58.000Z,,USD,17.0000,,,17.0000
139365284,294,10103,,,309815,15:00:00.000,22:00:00.000,,2022-05-16T17:56:56.000Z,,USD,59.0000,,,59.0000
127628656,274,10059,,,293248,08:00:00.000,14:00:00.000,,2022-04-01T12:52:00.000Z,,USD,73.0000,,,73.0000
90870149,227,11042,,,243179,15:30:00.000,22:30:00.000,,2022-08-03T21:45:17.000Z,,USD,12.0000,,,12.0000
107388159,262,5570,,,265434,08:00:00.000,14:00:00.000,,2020-08-13T08:29:49.000Z,,USD,21.0000,,,21.0000
425231621,446,7602,,,200493301,16:00:00.000,23:00:00.000,,2021-01-11T17:15:34.000Z,,USD,38.0000,,,38.0000
369986763,343,4932,,,200374888,08:30:00.000,14:30:00.000,,2021-09-21T10:18:27.000Z,,USD,6.0000,,,6.0000
369897182,345,13484,,,200374653,16:00:00.000,23:00:00.000,,2021-09-06T17:19:35.000Z,,USD,66.0000,,,66.0000
340659633,291,10712,,,200325740,09:00:00.000,15:00:00.000,,2022-06-28T12:51:30.000Z,,USD,38.0000,,,38.0000
21117710,78,5275,,,74923,15:00:00.000,22:00:00.000,,2022-09-10T18:50:32.000Z,,USD,35.5000,,,35.5000
425605352,448,6566,,,200493827,15:30:00.000,22:30:00.000,,2021-02-09T19:43:02.000Z,,USD,88.0000,,,88.0000
85087538,228,6198,,,235415,15:30:00.000,22:30:00.000,,2021-10-22T21:56:30.000Z,,USD,25.0000,,,25.0000
19879122,90,3792,,,72906,08:30:00.000,14:30:00.000,,2022-07-04T13:33:22.000Z,,USD,11.0000,,,11.0000
52594593,161,11834,,,157889,15:00:00.000,22:00:00.000,,2022-09-02T15:41:27.000Z,,USD,52.0000,,,52.0000
416881758,408,8713,,,200471190,08:00:00.000,14:00:00.000,,2022-10-10T12:24:14.000Z,,USD,34.0000,,,34.0000
53020806,163,5066,,,158672,08:00:00.000,14:00:00.000,,2022-09-28T11:50:54.000Z,,USD,51.0000,,,51.0000
92256850,230,9859,,,245044,08:30:00.000,14:30:00.000,,2022-10-04T11:59:26.000Z,,USD,69.0000,,,69.0000
455545024,39,3669,,,200561722,08:30:00.000,14:30:00.000,,2022-07-03T11:46:28.000Z,,USD,33.0000,,,33.0000
56363241,193,4870,,,179228,08:00:00.000,14:00:00.000,,2020-11-11T08:56:24.000Z,,USD,11.0000,,,11.0000
136060610,294,7811,,,305148,09:00:00.000,15:00:00.000,,2021-11-05T14:10:21.000Z,,USD,24.0000,,,24.0000
107343899,262,14483,,,265374,08:00:00.000,14:00:00.000,,2020-08-08T13:09:07.000Z,,USD,19.0000,,,19.0000
397403032,396,8658,,,200434725,15:00:00.000,22:00:00.000,,2020-02-14T17:27:32.000Z,,USD,40.0000,,,40.0000
103203717,247,8475,,,259772,08:30:00.000,14:30:00.000,,2022-08-25T08:45:29.000Z,,USD,7.0000,,,7.0000
107103620,257,9732,,,265047,15:00:00.000,22:00:00.000,,2020-07-12T21:13:32.000Z,,USD,21.0000,,,21.0000
55782009,193,11263,,,177834,08:00:00.000,14:00:00.000,,2020-06-04T10:15:01.000Z,,USD,33.0000,,,33.0000
340170671,288,9339,,,200325045,15:30:00.000,22:30:00.000,,2022-06-05T21:09:04.000Z,,USD,66.0000,,,66.0000
397484796,396,11882,,,200434857,15:00:00.000,22:00:00.000,,2020-03-18T18:07:00.000Z,,USD,13.0000,,,13.0000
401515712,396,11874,,,200441168,08:30:00.000,14:30:00.000,,2021-10-03T13:56:52.000Z,,USD,29.0000,,,29.0000
91175884,238,13030,,,243590,09:00:00.000,15:00:00.000,,2022-08-16T13:19:52.000Z,,USD,13.0000,,,13.0000
56824071,195,13479,,,180321,15:30:00.000,22:30:00.000,,2021-02-04T20:51:00.000Z,,USD,11.0000,,,11.0000
343115788,300,12932,,,200329209,15:00:00.000,22:00:00.000,,2022-10-21T16:58:19.000Z,,USD,81.0000,,,81.0000
52008886,160,10360,,,156836,08:00:00.000,14:00:00.000,,2022-07-29T11:31:29.000Z,,USD,9.0000,,,9.0000
41943582,133,12819,,,126569,15:30:00.000,22:30:00.000,,2022-08-08T19:27:06.000Z,,USD,52.0000,,,52.0000
52583040,165,10373,,,157866,08:30:00.000,14:30:00.000,,2022-09-01T13:27:37.000Z,,USD,22.0000,,,22.0000
344011012,303,9082,,,200336709,15:00:00.000,22:00:00.000,,2020-03-09T18:03:02.000Z,,USD,98.5000,,,98.5000
370519070,344,11281,,,200376234,08:30:00.000,14:30:00.000,,2021-12-14T13:20:29.000Z,,USD,55.0000,,,55.0000
127377977,282,13357,,,292896,08:00:00.000,14:00:00.000,,2022-03-18T12:16:39.000Z,,USD,107.0000,,,107.0000
396031599,388,11415,,,200430900,08:00:00.000,14:00:00.000,,2022-07-27T08:49:48.000Z,,USD,19.0000,,,19.0000
369477591,345,4914,,,200373533,15:30:00.000,22:30:00.000,,2021-06-28T21:20:53.000Z,,USD,22.0000,,,22.0000
339546943,11,2475,23176,,200316830,08:00:00.000,14:00:00.000,,2021-05-13T08:08:16.000Z,,USD,72.0000,,,72.0000
136491879,291,10693,,,305762,08:30:00.000,14:30:00.000,,2021-12-06T12:09:42.000Z,,USD,61.0000,,,61.0000
52124747,158,10370,,,157043,16:00:00.000,23:00:00.000,,2022-08-05T20:04:17.000Z,,USD,9.0000,,,9.0000
425592175,448,7590,,,200493808,08:00:00.000,14:00:00.000,,2021-02-08T12:54:15.000Z,,USD,29.0000,,,29.0000
136735604,292,7892,170831,,306105,16:00:00.000,23:00:00.000,,2021-12-23T21:48:42.000Z,,USD,35.0000,,,35.0000
370292059,333,13279,,,200375631,15:00:00.000,22:00:00.000,,2021-11-07T16:03:02.000Z,,USD,11.0000,,,11.0000
52852379,160,13295,,,158366,08:30:00.000,14:30:00.000,,2022-09-18T11:28:03.000Z,,USD,48.0000,,,48.0000
139167025,300,11487,,,309535,15:00:00.000,22:00:00.000,,2022-05-07T18:47:32.000Z,,USD,25.0000,,,25.0000
136357403,296,7918,,,305571,15:00:00.000,22:00:00.000,,2021-11-26T19:35:11.000Z,,USD,60.0000,,,60.0000
127318346,277,7673,,,292811,15:00:00.000,22:00:00.000,,2022-03-15T21:00:58.000Z,,USD,18.0000,,,18.0000
21549373,85,1731,,,75626,08:30:00.000,14:30:00.000,,2022-10-03T11:09:30.000Z,,USD,66.0000,,,66.0000
139300734,294,11144,,,309724,08:30:00.000,14:30:00.000,,2022-05-13T10:42:53.000Z,,USD,9.0000,,,9.0000
85058955,234,10556,,,235377,15:00:00.000,22:00:00.000,,2021-10-20T18:53:23.000Z,,USD,46.0000,,,46.0000
343361724,1,8402,28427,,200330039,15:30:00.000,22:30:00.000,,2022-04-15T19:46:29.000Z,,USD,36.0000,,,36.0000
396474551,380,12524,,,200432505,15:00:00.000,22:00:00.000,,2022-09-19T21:36:40.000Z,,USD,125.7500,,,125.7500
400402979,396,12094,,,200439478,09:00:00.000,15:00:00.000,,2021-06-20T12:57:56.000Z,,USD,22.0000,,,22.0000
22610544,94,1128,57204,,79768,08:00:00.000,14:00:00.000,,2020-07-17T11:49:34.000Z,,USD,24.0000,,,24.0000
402106795,396,8653,,,200442068,08:00:00.000,14:00:00.000,,2021-11-17T08:37:18.000Z,,USD,29.0000,,,29.0000
91796196,235,6021,,,244424,09:00:00.000,15:00:00.000,,2022-09-13T12:40:35.000Z,,USD,8.0000,,,8.0000
396317299,382,13960,,,200431939,15:00:00.000,22:00:00.000,,2022-08-31T21:32:01.000Z,,USD,12.0000,,,12.0000
91814919,233,8835,,,244450,08:30:00.000,14:30:00.000,,2022-09-14T09:21:45.000Z,,USD,21.0000,,,21.0000
424924645,439,7430,,,200492861,15:30:00.000,22:30:00.000,,2020-12-14T20:07:16.000Z,,USD,39.0000,,,39.0000
21509663,84,1838,,,75565,16:00:00.000,23:00:00.000,,2022-10-01T16:11:45.000Z,,USD,38.0000,,,38.0000
135879688,297,7850,,,304893,15:30:00.000,22:30:00.000,,2021-10-23T17:07:31.000Z,,USD,65.0000,,,65.0000
21084401,82,1180,,,74871,16:00:00.000,23:00:00.000,,2022-09-08T19:50:31.000Z,,USD,65.0000,,,65.0000
42330251,124,4356,,,127091,15:30:00.000,22:30:00.000,,2022-08-26T18:00:17.000Z,,USD,15.0000,,,15.0000
21734847,84,1186,,,75925,15:30:00.000,22:30:00.000,,2022-10-13T17:08:21.000Z,,USD,22.0000,,,22.0000
340519991,297,11475,,,200325543,16:00:00.000,23:00:00.000,,2022-06-21T19:03:00.000Z,,USD,53.0000,,,53.0000
396748300,387,13599,,,200433539,15:00:00.000,22:00:00.000,,2022-10-23T20:08:34.000Z,,USD,31.0000,,,31.0000
55976366,195,11807,,,178310,08:00:00.000,14:00:00.000,,2020-08-09T10:41:37.000Z,,USD,85.0000,,,85.0000
52039530,155,13091,,,156887,15:30:00.000,22:30:00.000,,2022-07-31T19:43:44.000Z,,USD,34.5000,,,34.5000
426027310,436,7470,,,200494425,15:00:00.000,22:00:00.000,,2021-03-15T20:44:53.000Z,,USD,35.5000,,,35.5000
426024865,450,7542,,,200494422,09:00:00.000,15:00:00.000,,2021-03-14T10:02:56.000Z,,USD,68.0000,,,68.0000
400664960,394,13687,,,200439876,08:00:00.000,14:00:00.000,,2021-07-15T10:01:43.000Z,,USD,47.0000,,,47.0000
21825676,86,1834,,,76079,15:30:00.000,22:30:00.000,,2022-10-18T18:05:02.000Z,,USD,12.0000,,,12.0000
56846288,184,13618,,,180367,15:00:00.000,22:00:00.000,,2021-02-08T17:47:10.000Z,,USD,30.0000,,,30.0000
396835913,392,10984,,,200433840,08:00:00.000,14:00:00.000,,2019-01-13T13:35:13.000Z,,USD,56.0000,,,56.0000
57336569,184,12015,,,181431,16:00:00.000,23:00:00.000,,2021-04-22T20:42:49.000Z,,USD,80.0000,,,80.0000
391715759,363,4639,,,200415770,09:00:00.000,15:00:00.000,,2022-08-27T09:30:03.000Z,,USD,91.0000,,,91.0000
19560212,89,2979,,,72395,15:30:00.000,22:30:00.000,,2022-06-17T17:57:53.000Z,,USD,54.0000,,,54.0000
91806543,227,6206,,,244438,08:00:00.000,14:00:00.000,,2022-09-14T13:24:08.000Z,,USD,35.0000,,,35.0000
340583031,297,11164,184983,,200325633,15:00:00.000,22:00:00.000,,2022-06-24T15:32:26.000Z,,USD,74.0000,,,74.0000
19478078,82,1629,,,72260,08:00:00.000,14:00:00.000,,2022-06-13T09:45:16.000Z,,USD,50.0000,,,50.0000
41992036,121,2950,,,126634,08:00:00.000,14:00:00.000,,2022-08-11T11:39:25.000Z,,USD,14.5000,,,14.5000
56425725,191,10299,,,179382,08:30:00.000,14:30:00.000,,2020-11-24T09:21:41.000Z,,USD,12.0000,,,12.0000
426351051,445,14703,,,200494882,08:00:00.000,14:00:00.000,,2021-04-09T09:04:55.000Z,,USD,19.0000,,,19.0000
20370847,85,5276,,,73706,09:00:00.000,15:00:00.000,,2022-07-31T14:03:00.000Z,,USD,10.0000,,,10.0000
56034508,187,11797,,,178449,15:00:00.000,22:00:00.000,,2020-08-27T15:23:31.000Z,,USD,7.0000,,,7.0000
343892488,303,9039,,,200336549,15:00:00.000,22:00:00.000,,2020-01-29T15:45:48.000Z,,USD,32.5000,,,32.5000
342997305,292,10132,,,200329042,08:00:00.000,14:00:00.000,,2022-10-16T13:52:10.000Z,,USD,24.0000,,,24.0000
52847372,156,11835,,,158358,08:30:00.000,14:30:00.000,,2022-09-18T12:03:05.000Z,,USD,30.0000,,,30.0000
391590271,363,11773,204457,,200415519,15:00:00.000,22:00:00.000,,2022-08-18T17:18:30.000Z,,USD,37.5000,,,37.5000
127610661,275,7739,,,293223,15:30:00.000,22:30:00.000,,2022-03-31T16:51:52.000Z,,USD,34.5000,,,34.5000
127426707,275,14304,,,292963,15:30:00.000,22:30:00.000,,2022-03-21T22:24:23.000Z,,USD,71.0000,,,71.0000
416358995,417,12891,,,200470009,15:00:00.000,22:00:00.000,,2022-08-31T19:09:55.000Z,,USD,100.0000,,,100.0000
455545621,40,2219,,,200561725,15:00:00.000,22:00:00.000,,2022-07-03T18:42:03.000Z,,USD,35.0000,,,35.0000
21189421,78,4075,,,75042,08:00:00.000,14:00:00.000,,2022-09-14T12:47:45.000Z,,USD,24.5000,,,24.5000
56603127,184,14055,,,179809,15:00:00.000,22:00:00.000,,2020-12-30T19:04:46.000Z,,USD,34.0000,,,34.0000
455545644,40,2219,104619,,200561725,15:00:00.000,22:00:00.000,,2022-07-03T19:11:31.000Z,,USD,19.0000,,,19.0000
137068411,293,15512,,,306577,16:00:00.000,23:00:00.000,,2022-01-13T20:21:05.000Z,,USD,48.0000,,,48.0000
107172872,256,5637,,,265141,15:00:00.000,22:00:00.000,,2020-07-20T21:21:28.000Z,,USD,15.0000,,,15.0000
84635930,234,9860,,,234808,08:00:00.000,14:00:00.000,,2021-09-25T12:22:32.000Z,,USD,46.0000,,,46.0000
339974504,300,10094,,,200324768,08:00:00.000,14:00:00.000,,2022-05-26T13:03:15.000Z,,USD,22.0000,,,22.0000
426248480,445,8939,,,200494738,08:30:00.000,14:30:00.000,,2021-04-01T11:46:36.000Z,,USD,61.0000,,,61.0000
339698439,7,3863,,,200322241,15:30:00.000,22:30:00.000,,2022-01-02T15:33:14.000Z,,USD,32.0000,,,32.0000
396386980,388,6534,,,200432190,08:00:00.000,14:00:00.000,,2022-09-08T11:37:04.000Z,,USD,6.0000,,,6.0000
19844489,76,8450,,,72848,08:00:00.000,14:00:00.000,,2022-07-03T10:40:59.000Z,,USD,29.0000,,,29.0000
126691720,278,9263,,,291929,16:00:00.000,23:00:00.000,,2022-02-09T21:45:33.000Z,,USD,30.0000,,,30.0000
56248329,187,13270,,,178959,15:30:00.000,22:30:00.000,,2020-10-20T21:57:26.000Z,,USD,44.0000,,,44.0000
401640897,402,12765,,,200441357,15:00:00.000,22:00:00.000,,2021-10-12T19:54:17.000Z,,USD,11.0000,,,11.0000
416465272,418,12890,,,200470251,16:00:00.000,23:00:00.000,,2022-09-08T19:07:57.000Z,,USD,42.0000,,,42.0000
84632691,231,5994,,,234804,08:30:00.000,14:30:00.000,,2021-09-25T10:58:49.000Z,,USD,37.0000,,,37.0000
41057486,121,11492,180981,,125374,09:00:00.000,15:00:00.000,,2022-06-30T10:34:13.000Z,,USD,17.0000,,,17.0000
136258802,296,12544,,,305431,15:00:00.000,22:00:00.000,,2021-11-19T15:00:56.000Z,,USD,50.0000,,,50.0000
57010285,187,10823,,,180718,09:00:00.000,15:00:00.000,,2021-03-05T12:30:04.000Z,,USD,18.0000,,,18.0000
55930724,191,4828,,,178202,08:00:00.000,14:00:00.000,,2020-07-27T13:08:35.000Z,,USD,26.0000,,,26.0000
21242706,90,1874,,,75126,08:00:00.000,14:00:00.000,,2022-09-16T09:14:46.000Z,,USD,57.0000,,,57.0000
455545796,41,15090,,,200561726,08:00:00.000,14:00:00.000,,2022-07-03T09:16:15.000Z,,USD,36.0000,,,36.0000
127315565,275,9262,,,292807,15:00:00.000,22:00:00.000,,2022-03-15T21:53:24.000Z,,USD,51.7500,,,51.7500
340398335,286,12375,,,200325371,15:00:00.000,22:00:00.000,,2022-06-16T19:00:35.000Z,,USD,4.0000,,,4.0000
56576329,189,4855,,,179741,16:00:00.000,23:00:00.000,,2020-12-24T18:37:10.000Z,,USD,84.0000,,,84.0000
92250610,240,9849,,,245035,16:00:00.000,23:00:00.000,,2022-10-03T22:25:19.000Z,,USD,11.0000,,,11.0000
91037388,235,6113,,,243404,08:30:00.000,14:30:00.000,,2022-08-10T09:58:46.000Z,,USD,34.0000,,,34.0000
370535567,335,12970,3201,,200376273,16:00:00.000,23:00:00.000,,2021-12-17T17:30:51.000Z,,USD,150.0000,,,150.0000
41117087,131,2523,,,125455,15:30:00.000,22:30:00.000,,2022-07-02T16:39:14.000Z,,USD,76.0000,,,76.0000
91761991,227,14712,,,244378,08:00:00.000,14:00:00.000,,2022-09-12T12:56:52.000Z,,USD,6.0000,,,6.0000
91050058,228,6069,,,243421,15:00:00.000,22:00:00.000,,2022-08-11T17:56:17.000Z,,USD,12.5000,,,12.5000
41473336,131,4345,,,125934,08:30:00.000,14:30:00.000,,2022-07-18T09:48:53.000Z,,USD,12.0000,,,12.0000
425879020,443,10656,,,200494215,15:00:00.000,22:00:00.000,,2021-03-03T16:59:27.000Z,,USD,66.0000,,,66.0000
60248176,189,12236,,,187623,15:00:00.000,22:00:00.000,,2022-02-16T16:58:49.000Z,,USD,81.0000,,,81.0000
93766476,246,12453,,,247076,08:00:00.000,14:00:00.000,,2020-08-13T08:37:49.000Z,,USD,19.0000,,,19.0000
67467985,224,6729,,,211709,15:00:00.000,22:00:00.000,,2019-01-16T16:19:30.000Z,,USD,69.0000,,,69.0000
422521485,448,7436,,,200489380,08:00:00.000,14:00:00.000,,2019-07-31T10:27:18.000Z,,USD,23.0000,,,23.0000
53656815,179,13808,,,160811,15:30:00.000,22:30:00.000,,2020-10-20T20:41:55.000Z,,USD,17.0000,,,17.0000
135253172,297,10106,,,304001,15:00:00.000,22:00:00.000,,2021-09-03T20:49:32.000Z,,USD,46.0000,,,46.0000
67473575,224,8967,,,211716,08:00:00.000,14:00:00.000,,2019-01-20T11:12:30.000Z,,USD,35.0000,,,35.0000
93008245,246,9667,,,246055,15:30:00.000,22:30:00.000,,2020-02-07T16:38:38.000Z,,USD,32.0000,,,32.0000
95991588,254,8536,,,250068,08:30:00.000,14:30:00.000,,2021-07-11T09:25:56.000Z,,USD,36.0000,,,36.0000
424012931,448,7438,,,200491531,15:00:00.000,22:00:00.000,,2020-08-25T17:54:19.000Z,,USD,17.0000,,,17.0000
458772717,48,15290,,,200579293,16:00:00.000,23:00:00.000,,2022-06-22T20:01:28.000Z,,USD,9.0000,,,9.0000
118910340,265,5685,,,281005,15:30:00.000,22:30:00.000,,2022-09-13T22:00:41.000Z,,USD,65.0000,,,65.0000
132065817,279,7629,,,299468,08:00:00.000,14:00:00.000,,2022-10-25T11:38:22.000Z,,USD,29.0000,,,29.0000
132788110,300,7924,,,300514,09:00:00.000,15:00:00.000,,2020-12-19T13:54:59.000Z,,USD,24.0000,,,24.0000
117757842,270,5772,,,279455,15:30:00.000,22:30:00.000,,2022-07-23T20:38:33.000Z,,USD,68.0000,,,68.0000
434686927,440,7454,,,200506679,15:00:00.000,22:00:00.000,,2022-09-03T21:55:27.000Z,,USD,91.2500,,,91.2500
403890209,401,12473,,,200444773,15:30:00.000,22:30:00.000,,2022-03-06T18:14:48.000Z,,USD,12.0000,,,12.0000
135727407,300,7885,,,304676,08:30:00.000,14:30:00.000,,2021-10-12T09:05:38.000Z,,USD,33.0000,,,33.0000
68310137,213,6828,,,212845,15:30:00.000,22:30:00.000,,2020-04-13T19:42:21.000Z,,USD,59.5000,,,59.5000
431563653,436,7512,,,200502260,08:00:00.000,14:00:00.000,,2022-04-09T09:02:52.000Z,,USD,10.0000,,,10.0000
95437089,250,9683,195740,,249323,15:00:00.000,22:00:00.000,,2021-05-12T16:53:58.000Z,,USD,61.0000,,,61.0000
385493363,363,8129,,,200402348,08:30:00.000,14:30:00.000,,2020-01-05T12:43:49.000Z,,USD,45.0000,,,45.0000
132951702,296,10092,,,300748,09:00:00.000,15:00:00.000,,2021-01-12T12:19:17.000Z,,USD,31.0000,,,31.0000
384613447,347,9497,,,200400980,08:00:00.000,14:00:00.000,,2022-09-24T09:58:39.000Z,,USD,18.0000,,,18.0000
118556139,266,5701,,,280527,16:00:00.000,23:00:00.000,,2022-08-28T20:40:35.000Z,,USD,48.0000,,,48.0000
434826790,449,7589,,,200506877,15:30:00.000,22:30:00.000,,2022-09-09T18:11:30.000Z,,USD,17.0000,,,17.0000
431105262,440,7599,,,200501613,15:30:00.000,22:30:00.000,,2022-03-16T20:56:52.000Z,,USD,34.5000,,,34.5000
361644697,325,7128,,,200360608,08:00:00.000,14:00:00.000,,2021-12-10T10:27:18.000Z,,USD,21.0000,,,21.0000
67873369,224,11078,,,212255,16:00:00.000,23:00:00.000,,2019-10-16T21:22:10.000Z,,USD,35.0000,,,35.0000
447695062,63,3140,,,200524359,15:30:00.000,22:30:00.000,,2022-09-19T21:43:40.000Z,,USD,36.5000,,,36.5000
362949298,329,7198,,,200362399,15:00:00.000,22:00:00.000,,2022-03-07T19:01:23.000Z,,USD,97.0000,,,97.0000
93619831,246,9691,,,246878,08:30:00.000,14:30:00.000,,2020-07-11T13:39:31.000Z,,USD,22.0000,,,22.0000
435725790,437,10044,,,200508143,15:30:00.000,22:30:00.000,,2022-10-22T18:26:29.000Z,,USD,6.0000,,,6.0000
60075371,184,10296,,,187248,09:00:00.000,15:00:00.000,,2022-02-02T13:24:50.000Z,,USD,26.0000,,,26.0000
385015361,358,4815,,,200401572,08:00:00.000,14:00:00.000,,2022-10-13T09:32:15.000Z,,USD,27.0000,,,27.0000
385099790,346,9461,,,200401699,15:00:00.000,22:00:00.000,,2022-10-18T17:04:10.000Z,,USD,25.0000,,,25.0000
134240099,299,10093,,,302571,15:00:00.000,22:00:00.000,,2021-06-02T17:46:43.000Z,,USD,15.0000,,,15.0000
361467857,322,10638,,,200360364,08:00:00.000,14:00:00.000,,2021-11-25T12:20:51.000Z,,USD,7.0000,,,7.0000
49023038,162,14564,,,151420,09:00:00.000,15:00:00.000,,2022-01-13T09:28:32.000Z,,USD,100.0000,,,100.0000
361624696,330,7274,,,200360580,08:00:00.000,14:00:00.000,,2021-12-08T12:49:42.000Z,,USD,11.0000,,,11.0000
94052040,250,8497,,,247460,09:00:00.000,15:00:00.000,,2020-10-12T13:37:11.000Z,,USD,33.0000,,,33.0000
118505941,263,11334,,,280460,09:00:00.000,15:00:00.000,,2022-08-26T10:15:06.000Z,,USD,35.0000,,,35.0000
133316937,297,12930,,,301267,15:30:00.000,22:30:00.000,,2021-02-24T20:46:46.000Z,,USD,23.0000,,,23.0000
458423140,54,4051,,,200577445,15:30:00.000,22:30:00.000,,2022-04-21T18:35:19.000Z,,USD,13.0000,,,13.0000
88838587,228,12129,,,240451,15:00:00.000,22:00:00.000,,2022-05-04T18:27:02.000Z,,USD,23.5000,,,23.5000
434614194,449,7444,,,200506577,15:00:00.000,22:00:00.000,,2022-08-30T21:24:13.000Z,,USD,18.0000,,,18.0000
430840656,436,7556,,,200501240,08:00:00.000,14:00:00.000,,2022-03-02T10:37:08.000Z,,USD,33.5000,,,33.5000
74401760,212,6627,,,221038,08:30:00.000,14:30:00.000,,2022-02-05T11:21:12.000Z,,USD,108.0000,,,108.0000
95091267,252,5447,,,248857,15:00:00.000,22:00:00.000,,2021-04-03T21:35:08.000Z,,USD,20.0000,,,20.0000
87543642,232,6119,,,238713,15:00:00.000,22:00:00.000,,2022-03-03T18:31:54.000Z,,USD,9.0000,,,9.0000
435277873,438,8939,220393,,200507514,09:00:00.000,15:00:00.000,,2022-10-01T11:05:06.000Z,,USD,22.5000,,,22.5000
88557003,235,6172,,,240074,08:00:00.000,14:00:00.000,,2022-04-21T12:07:59.000Z,,USD,51.0000,,,51.0000
88346237,229,6201,,,239792,09:00:00.000,15:00:00.000,,2022-04-12T09:02:21.000Z,,USD,73.0000,,,73.0000
67398975,206,8013,,,211488,08:00:00.000,14:00:00.000,,2022-10-26T10:03:09.000Z,,USD,14.0000,,,14.0000
53946041,167,11663,,,164099,15:30:00.000,22:30:00.000,,2021-07-03T18:28:58.000Z,,USD,55.0000,,,55.0000
385219839,346,10803,,,200401878,08:30:00.000,14:30:00.000,,2022-10-24T08:32:05.000Z,,USD,15.0000,,,15.0000
447964566,66,15474,12083,,200524724,08:00:00.000,14:00:00.000,,2022-10-01T11:51:28.000Z,,USD,30.0000,,,30.0000
95946669,250,8520,,,250008,08:00:00.000,14:00:00.000,,2021-07-07T08:14:29.000Z,,USD,8.0000,,,8.0000
435389906,442,7516,,,200507672,09:00:00.000,15:00:00.000,,2022-10-06T11:30:30.000Z,,USD,63.0000,,,63.0000
423362846,436,11942,,,200490583,15:30:00.000,22:30:00.000,,2020-04-08T18:24:07.000Z,,USD,14.0000,,,14.0000
376431069,347,4691,,,200388787,16:00:00.000,23:00:00.000,,2021-01-27T17:46:36.000Z,,USD,99.0000,,,99.0000
457887304,47,15427,,,200574385,15:00:00.000,22:00:00.000,,2021-12-19T21:53:51.000Z,,USD,92.0000,,,92.0000
422407554,436,7445,,,200489218,08:30:00.000,14:30:00.000,,2019-06-11T10:09:32.000Z,,USD,36.5000,,,36.5000
361746360,322,7131,,,200360748,08:30:00.000,14:30:00.000,,2021-12-19T10:07:54.000Z,,USD,67.0000,,,67.0000
49476328,151,14141,,,152234,08:00:00.000,14:00:00.000,,2022-02-14T12:04:58.000Z,,USD,16.0000,,,16.0000
59722097,194,13783,,,186460,08:00:00.000,14:00:00.000,,2022-01-02T08:36:34.000Z,,USD,36.0000,,,36.0000
446904214,69,2186,,,200523291,15:00:00.000,22:00:00.000,,2022-08-14T21:49:14.000Z,,USD,13.0000,,,13.0000
431220921,443,7517,,,200501775,15:30:00.000,22:30:00.000,,2022-03-22T20:11:21.000Z,,USD,89.0000,,,89.0000
435704808,438,9191,,,200508114,09:00:00.000,15:00:00.000,,2022-10-21T12:20:40.000Z,,USD,33.5000,,,33.5000
